"";"BMS";"DOMEIN_ID";"BOS_BHI";"Omtrek";"OmtrekklassetypeID";"Omtrekklasse";"Hoogte";"Modeltype"
"3123";"Douglasspar";"DomANT11111";"Postelse Bossen - Deelgebied Koninklijke Schenking";1,55;17;"150 - 160";26,2852288184275;"basismodel"
"3124";"Douglasspar";"DomLIM09325";"MD Kamp Beverlo";1,55;17;"150 - 160";30,2629572784569;"basismodel"
"3125";"Douglasspar";"DomLIM09471";"Pijnven";1,55;17;"150 - 160";25,7621606645519;"basismodel"
"3126";"Douglasspar";"DomOVL09051";"Drongengoed";1,55;17;"150 - 160";24,8999228766065;"basismodel"
"3127";"Douglasspar";"DomVBR09146";"Hallerbos";1,55;17;"150 - 160";31,9127880541275;"basismodel"
"3128";"Douglasspar";"DomVBR09169";"Heverleebos";1,55;17;"150 - 160";31,2141931404954;"basismodel"
"3129";"Douglasspar";"DomVBR09186";"Kapucijnenbos";1,55;17;"150 - 160";34,6545545538068;"basismodel"
"3130";"Douglasspar";"DomVBR09243";"Meerdaalwoud";1,55;17;"150 - 160";30,9057677635181;"basismodel"
"3131";"Douglasspar";"DomVBR09420";"Zoni?nwoud";1,55;17;"150 - 160";33,6149311086544;"basismodel"
"3132";"Douglasspar";"DomWVL09028";"Chartreuzinnenbossen";1,55;17;"150 - 160";31,6798274752034;"basismodel"
"3133";"Douglasspar";"DomWVL09073";"Helleketelbos";1,55;17;"150 - 160";26,136891759887;"basismodel"
"3134";"Douglasspar";"DomWVL09093";"Kampagne";1,55;17;"150 - 160";22,4966899711325;"basismodel"
"3135";"Douglasspar";"DomWVL09125";"Bulskampveld provincie";1,55;17;"150 - 160";27,3815437369779;"basismodel"
"3136";"Douglasspar";"DomWVL09192";"Rijckevelde";1,55;17;"150 - 160";29,8192063258834;"basismodel"
"3137";"Douglasspar";"DomWVL09226";"Tillegembos";1,55;17;"150 - 160";27,3309935674039;"basismodel"
"3138";"Douglasspar";"DomWVL09258";"Wijnendale";1,55;17;"150 - 160";29,7381129975552;"basismodel"
"3139";"Douglasspar";"DomANT09118";"De Inslag - Eig. ANB";1,65;18;"160 - 170";26,1120938942701;"basismodel"
"3140";"Douglasspar";"DomANT09215";"Gewestbos Ravels";1,65;18;"160 - 170";26,9164250185088;"basismodel"
"3141";"Douglasspar";"DomANT09241";"Grotenhout";1,65;18;"160 - 170";24,6085178468856;"basismodel"
"3142";"Douglasspar";"DomANT09298";"Hoge Vijvers";1,65;18;"160 - 170";25,1214603009684;"basismodel"
"3143";"Douglasspar";"DomANT11111";"Postelse Bossen - Deelgebied Koninklijke Schenking";1,65;18;"160 - 170";26,7189839383636;"basismodel"
"3144";"Douglasspar";"DomLIM09325";"MD Kamp Beverlo";1,65;18;"160 - 170";31,1720032078367;"basismodel"
"3145";"Douglasspar";"DomLIM09471";"Pijnven";1,65;18;"160 - 170";26,2690260337087;"basismodel"
"3146";"Douglasspar";"DomOVL09051";"Drongengoed";1,65;18;"160 - 170";25,7623026128147;"basismodel"
"3147";"Douglasspar";"DomVBR09146";"Hallerbos";1,65;18;"160 - 170";32,849290110061;"basismodel"
"3148";"Douglasspar";"DomVBR09169";"Heverleebos";1,65;18;"160 - 170";31,8936927144348;"basismodel"
"3149";"Douglasspar";"DomVBR09186";"Kapucijnenbos";1,65;18;"160 - 170";35,5179543020353;"basismodel"
"3150";"Douglasspar";"DomVBR09243";"Meerdaalwoud";1,65;18;"160 - 170";31,4988204888942;"basismodel"
"3151";"Douglasspar";"DomVBR09420";"Zoni?nwoud";1,65;18;"160 - 170";34,6384032145103;"basismodel"
"3152";"Douglasspar";"DomWVL09028";"Chartreuzinnenbossen";1,65;18;"160 - 170";32,5769843252795;"basismodel"
"3153";"Douglasspar";"DomWVL09073";"Helleketelbos";1,65;18;"160 - 170";26,6459932507643;"basismodel"
"3154";"Douglasspar";"DomWVL09093";"Kampagne";1,65;18;"160 - 170";22,9523686679776;"basismodel"
"3155";"Douglasspar";"DomWVL09125";"Bulskampveld provincie";1,65;18;"160 - 170";28,3216978783908;"basismodel"
"3156";"Douglasspar";"DomWVL09192";"Rijckevelde";1,65;18;"160 - 170";30,5676489768123;"basismodel"
"3157";"Douglasspar";"DomWVL09226";"Tillegembos";1,65;18;"160 - 170";27,8865427656429;"basismodel"
"3158";"Douglasspar";"DomWVL09258";"Wijnendale";1,65;18;"160 - 170";30,5310834010772;"basismodel"
"3159";"Douglasspar";"DomANT09118";"De Inslag - Eig. ANB";1,75;19;"170 - 180";26,669109921675;"basismodel"
"3160";"Douglasspar";"DomANT09215";"Gewestbos Ravels";1,75;19;"170 - 180";27,7177701806679;"basismodel"
"3161";"Douglasspar";"DomANT09241";"Grotenhout";1,75;19;"170 - 180";25,4459256531551;"basismodel"
"3162";"Douglasspar";"DomANT09298";"Hoge Vijvers";1,75;19;"170 - 180";25,6653502454868;"basismodel"
"3163";"Douglasspar";"DomLIM09325";"MD Kamp Beverlo";1,75;19;"170 - 180";32,0313619088378;"basismodel"
"3164";"Douglasspar";"DomOVL09051";"Drongengoed";1,75;19;"170 - 180";26,585616502831;"basismodel"
"3165";"Douglasspar";"DomVBR09146";"Hallerbos";1,75;19;"170 - 180";33,7358843874184;"basismodel"
"3166";"Douglasspar";"DomVBR09169";"Heverleebos";1,75;19;"170 - 180";32,5376123840203;"basismodel"
"3167";"Douglasspar";"DomVBR09186";"Kapucijnenbos";1,75;19;"170 - 180";36,3230748884068;"basismodel"
"3168";"Douglasspar";"DomVBR09243";"Meerdaalwoud";1,75;19;"170 - 180";32,0559721166763;"basismodel"
"3169";"Douglasspar";"DomVBR09420";"Zoni?nwoud";1,75;19;"170 - 180";35,6149638403303;"basismodel"
"3170";"Douglasspar";"DomWVL09028";"Chartreuzinnenbossen";1,75;19;"170 - 180";33,4337733497145;"basismodel"
"3171";"Douglasspar";"DomWVL09073";"Helleketelbos";1,75;19;"170 - 180";27,1171919497083;"basismodel"
"3172";"Douglasspar";"DomWVL09125";"Bulskampveld provincie";1,75;19;"170 - 180";29,2190269952815;"basismodel"
"3173";"Douglasspar";"DomWVL09192";"Rijckevelde";1,75;19;"170 - 180";31,2651894874921;"basismodel"
"3174";"Douglasspar";"DomWVL09226";"Tillegembos";1,75;19;"170 - 180";28,4062974923234;"basismodel"
"3175";"Douglasspar";"DomWVL09258";"Wijnendale";1,75;19;"170 - 180";31,281069808521;"basismodel"
"3176";"Douglasspar";"DomANT09241";"Grotenhout";1,85;20;"180 - 190";26,2492607076971;"basismodel"
"3177";"Douglasspar";"DomANT09298";"Hoge Vijvers";1,85;20;"180 - 190";26,1805269381305;"basismodel"
"3178";"Douglasspar";"DomLIM09325";"MD Kamp Beverlo";1,85;20;"180 - 190";32,8463523302939;"basismodel"
"3179";"Douglasspar";"DomOVL09051";"Drongengoed";1,85;20;"180 - 190";27,3735767028178;"basismodel"
"3180";"Douglasspar";"DomVBR09146";"Hallerbos";1,85;20;"180 - 190";34,5778389270753;"basismodel"
"3181";"Douglasspar";"DomVBR09186";"Kapucijnenbos";1,85;20;"180 - 190";37,0768003770368;"basismodel"
"3182";"Douglasspar";"DomVBR09243";"Meerdaalwoud";1,85;20;"180 - 190";32,581268705937;"basismodel"
"3183";"Douglasspar";"DomVBR09420";"Zoni?nwoud";1,85;20;"180 - 190";36,5491091570403;"basismodel"
"3184";"Douglasspar";"DomWVL09125";"Bulskampveld provincie";1,85;20;"180 - 190";30,0776170274324;"basismodel"
"3185";"Douglasspar";"DomWVL09192";"Rijckevelde";1,85;20;"180 - 190";31,9178585631411;"basismodel"
"3186";"Douglasspar";"DomWVL09226";"Tillegembos";1,85;20;"180 - 190";28,8944055086072;"basismodel"
"3187";"Douglasspar";"DomWVL09258";"Wijnendale";1,85;20;"180 - 190";31,9926527173087;"basismodel"
"3188";"Douglasspar";"DomANT09241";"Grotenhout";1,95;21;"190 - 200";27,0214725069515;"basismodel"
"3189";"Douglasspar";"DomLIM09325";"MD Kamp Beverlo";1,95;21;"190 - 200";33,6214739199014;"basismodel"
"3190";"Douglasspar";"DomOVL09051";"Drongengoed";1,95;21;"190 - 200";28,1293735105549;"basismodel"
"3191";"Douglasspar";"DomVBR09146";"Hallerbos";1,95;21;"190 - 200";35,3796180560743;"basismodel"
"3192";"Douglasspar";"DomVBR09186";"Kapucijnenbos";1,95;21;"190 - 200";37,7848853928907;"basismodel"
"3193";"Douglasspar";"DomVBR09243";"Meerdaalwoud";1,95;21;"190 - 200";33,0781113018779;"basismodel"
"3194";"Douglasspar";"DomVBR09420";"Zoni?nwoud";1,95;21;"190 - 200";37,4446986361864;"basismodel"
"3195";"Douglasspar";"DomWVL09258";"Wijnendale";1,95;21;"190 - 200";32,6697091242616;"basismodel"
"3196";"Douglasspar";"DomANT09241";"Grotenhout";2,05;22;"200 - 210";27,7651301672518;"basismodel"
"3197";"Douglasspar";"DomLIM09325";"MD Kamp Beverlo";2,05;22;"200 - 210";34,3605676129637;"basismodel"
"3198";"Douglasspar";"DomVBR09146";"Hallerbos";2,05;22;"200 - 210";36,1450390812463;"basismodel"
"3199";"Douglasspar";"DomVBR09186";"Kapucijnenbos";2,05;22;"200 - 210";38,452187335512;"basismodel"
"3200";"Douglasspar";"DomVBR09420";"Zoni?nwoud";2,05;22;"200 - 210";38,3050717071936;"basismodel"
"3201";"Douglasspar";"DomWVL09258";"Wijnendale";2,05;22;"200 - 210";33,3155503918717;"basismodel"
"3202";"Douglasspar";"DomVBR09146";"Hallerbos";2,15;23;"210 - 220";36,8773924156508;"basismodel"
"3203";"Douglasspar";"DomVBR09186";"Kapucijnenbos";2,15;23;"210 - 220";39,0828421024741;"basismodel"
"3204";"Douglasspar";"DomVBR09420";"Zoni?nwoud";2,15;23;"210 - 220";39,1331386208812;"basismodel"
"3205";"Douglasspar";"DomVBR09146";"Hallerbos";2,25;24;"220 - 230";37,5795349490855;"basismodel"
"3206";"Douglasspar";"DomVBR09186";"Kapucijnenbos";2,25;24;"220 - 230";39,6803990021639;"basismodel"
"3207";"Fijnspar";"DomANT09111";"De Elsakker";0,25;4;"20 - 30";8,08036063992951;"basismodel"
"3208";"Fijnspar";"DomANT09118";"De Inslag - Eig. ANB";0,25;4;"20 - 30";4,07568452690897;"basismodel"
"3209";"Fijnspar";"DomANT09241";"Grotenhout";0,25;4;"20 - 30";4,15769401463126;"basismodel"
"3210";"Fijnspar";"DomLIM09470";"Pietersembos";0,25;4;"20 - 30";9,69936532072971;"basismodel"
"3211";"Fijnspar";"DomOVL09051";"Drongengoed";0,25;4;"20 - 30";7,85217663667562;"basismodel"
"3212";"Fijnspar";"DomOVL09188";"Stropersbos";0,25;4;"20 - 30";9,47044078085684;"basismodel"
"3213";"Fijnspar";"DomVBR09243";"Meerdaalwoud";0,25;4;"20 - 30";14,9225410537641;"basismodel"
"3214";"Fijnspar";"DomWVL09085";"Hulstlobos";0,25;4;"20 - 30";11,9583925121599;"basismodel"
"3215";"Fijnspar";"DomANT09111";"De Elsakker";0,35;5;"30 - 40";11,1013798214147;"basismodel"
"3216";"Fijnspar";"DomANT09118";"De Inslag - Eig. ANB";0,35;5;"30 - 40";8,96813287332157;"basismodel"
"3217";"Fijnspar";"DomANT09241";"Grotenhout";0,35;5;"30 - 40";8,19009396157375;"basismodel"
"3218";"Fijnspar";"DomLIM09470";"Pietersembos";0,35;5;"30 - 40";12,6329431722301;"basismodel"
"3219";"Fijnspar";"DomOVL09051";"Drongengoed";0,35;5;"30 - 40";11,1432911902341;"basismodel"
"3220";"Fijnspar";"DomOVL09188";"Stropersbos";0,35;5;"30 - 40";12,1348108369585;"basismodel"
"3221";"Fijnspar";"DomVBR09235";"Liedekerkebos";0,35;5;"30 - 40";20,2199404687618;"basismodel"
"3222";"Fijnspar";"DomVBR09243";"Meerdaalwoud";0,35;5;"30 - 40";15,9839920551372;"basismodel"
"3223";"Fijnspar";"DomWVL09085";"Hulstlobos";0,35;5;"30 - 40";13,19861088944;"basismodel"
"3224";"Fijnspar";"DomANT09111";"De Elsakker";0,45;6;"40 - 50";13,1182273548367;"basismodel"
"3225";"Fijnspar";"DomANT09118";"De Inslag - Eig. ANB";0,45;6;"40 - 50";12,254846879417;"basismodel"
"3226";"Fijnspar";"DomANT09215";"Gewestbos Ravels";0,45;6;"40 - 50";12,1222574373997;"basismodel"
"3227";"Fijnspar";"DomANT09241";"Grotenhout";0,45;6;"40 - 50";11,0860718425974;"basismodel"
"3228";"Fijnspar";"DomANT09741";"s Herenbos";0,45;6;"40 - 50";10,0905143367241;"basismodel"
"3229";"Fijnspar";"DomLIM09470";"Pietersembos";0,45;6;"40 - 50";14,7626973436009;"basismodel"
"3230";"Fijnspar";"DomOVL09051";"Drongengoed";0,45;6;"40 - 50";13,6603827458598;"basismodel"
"3231";"Fijnspar";"DomOVL09188";"Stropersbos";0,45;6;"40 - 50";14,0645077528372;"basismodel"
"3232";"Fijnspar";"DomVBR09235";"Liedekerkebos";0,45;6;"40 - 50";20,5203818940966;"basismodel"
"3233";"Fijnspar";"DomVBR09243";"Meerdaalwoud";0,45;6;"40 - 50";17,1724173846759;"basismodel"
"3234";"Fijnspar";"DomWVL09085";"Hulstlobos";0,45;6;"40 - 50";14,2862519215225;"basismodel"
"3235";"Fijnspar";"DomANT09111";"De Elsakker";0,55;7;"50 - 60";14,5815451234079;"basismodel"
"3236";"Fijnspar";"DomANT09118";"De Inslag - Eig. ANB";0,55;7;"50 - 60";14,653588620418;"basismodel"
"3237";"Fijnspar";"DomANT09215";"Gewestbos Ravels";0,55;7;"50 - 60";14,1394602561722;"basismodel"
"3238";"Fijnspar";"DomANT09241";"Grotenhout";0,55;7;"50 - 60";13,3273262223201;"basismodel"
"3239";"Fijnspar";"DomANT09741";"s Herenbos";0,55;7;"50 - 60";12,7042622019654;"basismodel"
"3240";"Fijnspar";"DomLIM09470";"Pietersembos";0,55;7;"50 - 60";16,4255954712328;"basismodel"
"3241";"Fijnspar";"DomOVL09051";"Drongengoed";0,55;7;"50 - 60";15,7064221147543;"basismodel"
"3242";"Fijnspar";"DomOVL09188";"Stropersbos";0,55;7;"50 - 60";15,568287503919;"basismodel"
"3243";"Fijnspar";"DomVBR09235";"Liedekerkebos";0,55;7;"50 - 60";20,9584992097376;"basismodel"
"3244";"Fijnspar";"DomVBR09243";"Meerdaalwoud";0,55;7;"50 - 60";18,3642670348099;"basismodel"
"3245";"Fijnspar";"DomWVL09085";"Hulstlobos";0,55;7;"50 - 60";15,2537612609225;"basismodel"
"3246";"Fijnspar";"DomANT09111";"De Elsakker";0,65;8;"60 - 70";15,7000946771927;"basismodel"
"3247";"Fijnspar";"DomANT09118";"De Inslag - Eig. ANB";0,65;8;"60 - 70";16,4976614450792;"basismodel"
"3248";"Fijnspar";"DomANT09215";"Gewestbos Ravels";0,65;8;"60 - 70";15,7956789037626;"basismodel"
"3249";"Fijnspar";"DomANT09241";"Grotenhout";0,65;8;"60 - 70";15,1449411808859;"basismodel"
"3250";"Fijnspar";"DomANT09425";"Mastenbos";0,65;8;"60 - 70";16,0606081447257;"basismodel"
"3251";"Fijnspar";"DomANT09741";"s Herenbos";0,65;8;"60 - 70";14,8218828802199;"basismodel"
"3252";"Fijnspar";"DomLIM09470";"Pietersembos";0,65;8;"60 - 70";17,7844041931007;"basismodel"
"3253";"Fijnspar";"DomOVL09051";"Drongengoed";0,65;8;"60 - 70";17,4342109470335;"basismodel"
"3254";"Fijnspar";"DomOVL09188";"Stropersbos";0,65;8;"60 - 70";16,7950563628332;"basismodel"
"3255";"Fijnspar";"DomVBR09146";"Hallerbos";0,65;8;"60 - 70";20,7334418903297;"basismodel"
"3256";"Fijnspar";"DomVBR09235";"Liedekerkebos";0,65;8;"60 - 70";21,4574737647436;"basismodel"
"3257";"Fijnspar";"DomVBR09243";"Meerdaalwoud";0,65;8;"60 - 70";19,5209762163344;"basismodel"
"3258";"Fijnspar";"DomWVL09085";"Hulstlobos";0,65;8;"60 - 70";16,12627379229;"basismodel"
"3259";"Fijnspar";"DomANT09111";"De Elsakker";0,75;9;"70 - 80";16,5862755661403;"basismodel"
"3260";"Fijnspar";"DomANT09118";"De Inslag - Eig. ANB";0,75;9;"70 - 80";17,966900314061;"basismodel"
"3261";"Fijnspar";"DomANT09215";"Gewestbos Ravels";0,75;9;"70 - 80";17,1977579367033;"basismodel"
"3262";"Fijnspar";"DomANT09241";"Grotenhout";0,75;9;"70 - 80";16,6671238690766;"basismodel"
"3263";"Fijnspar";"DomANT09425";"Mastenbos";0,75;9;"70 - 80";17,2719946328563;"basismodel"
"3264";"Fijnspar";"DomANT09741";"s Herenbos";0,75;9;"70 - 80";16,5937665848163;"basismodel"
"3265";"Fijnspar";"DomLIM09470";"Pietersembos";0,75;9;"70 - 80";18,9299412613576;"basismodel"
"3266";"Fijnspar";"DomOVL09051";"Drongengoed";0,75;9;"70 - 80";18,9319634893457;"basismodel"
"3267";"Fijnspar";"DomOVL09188";"Stropersbos";0,75;9;"70 - 80";17,8277917302399;"basismodel"
"3268";"Fijnspar";"DomVBR09146";"Hallerbos";0,75;9;"70 - 80";22,1411325439907;"basismodel"
"3269";"Fijnspar";"DomVBR09235";"Liedekerkebos";0,75;9;"70 - 80";21,9818994595944;"basismodel"
"3270";"Fijnspar";"DomVBR09243";"Meerdaalwoud";0,75;9;"70 - 80";20,6306956454411;"basismodel"
"3271";"Fijnspar";"DomWVL09085";"Hulstlobos";0,75;9;"70 - 80";16,9221469037352;"basismodel"
"3272";"Fijnspar";"DomANT09111";"De Elsakker";0,85;10;"80 - 90";17,3069164727237;"basismodel"
"3273";"Fijnspar";"DomANT09118";"De Inslag - Eig. ANB";0,85;10;"80 - 90";19,1684359288624;"basismodel"
"3274";"Fijnspar";"DomANT09215";"Gewestbos Ravels";0,85;10;"80 - 90";18,4114821014426;"basismodel"
"3275";"Fijnspar";"DomANT09241";"Grotenhout";0,85;10;"80 - 90";17,9721654272207;"basismodel"
"3276";"Fijnspar";"DomANT09425";"Mastenbos";0,85;10;"80 - 90";18,2976438277048;"basismodel"
"3277";"Fijnspar";"DomANT09741";"s Herenbos";0,85;10;"80 - 90";18,1116956028407;"basismodel"
"3278";"Fijnspar";"DomLIM09470";"Pietersembos";0,85;10;"80 - 90";19,9179370632974;"basismodel"
"3279";"Fijnspar";"DomOVL09051";"Drongengoed";0,85;10;"80 - 90";20,2553665213025;"basismodel"
"3280";"Fijnspar";"DomOVL09188";"Stropersbos";0,85;10;"80 - 90";18,7173566292384;"basismodel"
"3281";"Fijnspar";"DomVBR09146";"Hallerbos";0,85;10;"80 - 90";23,4021061950071;"basismodel"
"3282";"Fijnspar";"DomVBR09235";"Liedekerkebos";0,85;10;"80 - 90";22,5139682460064;"basismodel"
"3283";"Fijnspar";"DomVBR09243";"Meerdaalwoud";0,85;10;"80 - 90";21,6912359036108;"basismodel"
"3284";"Fijnspar";"DomVBR09420";"Zoni?nwoud";0,85;10;"80 - 90";25,1696289508485;"basismodel"
"3285";"Fijnspar";"DomWVL09085";"Hulstlobos";0,85;10;"80 - 90";17,6549231517481;"basismodel"
"3286";"Fijnspar";"DomANT09111";"De Elsakker";0,95;11;"90 - 100";17,9046676020984;"basismodel"
"3287";"Fijnspar";"DomANT09118";"De Inslag - Eig. ANB";0,95;11;"90 - 100";20,1707630100879;"basismodel"
"3288";"Fijnspar";"DomANT09215";"Gewestbos Ravels";0,95;11;"90 - 100";19,4801825725008;"basismodel"
"3289";"Fijnspar";"DomANT09241";"Grotenhout";0,95;11;"90 - 100";19,1112623199932;"basismodel"
"3290";"Fijnspar";"DomANT09425";"Mastenbos";0,95;11;"90 - 100";19,1825444292122;"basismodel"
"3291";"Fijnspar";"DomANT09741";"s Herenbos";0,95;11;"90 - 100";19,4356565367947;"basismodel"
"3292";"Fijnspar";"DomLIM09470";"Pietersembos";0,95;11;"90 - 100";20,7849927029055;"basismodel"
"3293";"Fijnspar";"DomOVL09051";"Drongengoed";0,95;11;"90 - 100";21,4418905238098;"basismodel"
"3294";"Fijnspar";"DomOVL09188";"Stropersbos";0,95;11;"90 - 100";19,4971230742452;"basismodel"
"3295";"Fijnspar";"DomVBR09146";"Hallerbos";0,95;11;"90 - 100";24,5459503011818;"basismodel"
"3296";"Fijnspar";"DomVBR09235";"Liedekerkebos";0,95;11;"90 - 100";23,0442492316544;"basismodel"
"3297";"Fijnspar";"DomVBR09243";"Meerdaalwoud";0,95;11;"90 - 100";22,7040957171445;"basismodel"
"3298";"Fijnspar";"DomVBR09420";"Zoni?nwoud";0,95;11;"90 - 100";26,3327606573678;"basismodel"
"3299";"Fijnspar";"DomWVL09085";"Hulstlobos";0,95;11;"90 - 100";18,3348127478863;"basismodel"
"3300";"Fijnspar";"DomANT09111";"De Elsakker";1,05;12;"100 - 110";18,4082380227555;"basismodel"
"3301";"Fijnspar";"DomANT09118";"De Inslag - Eig. ANB";1,05;12;"100 - 110";21,0200661614906;"basismodel"
"3302";"Fijnspar";"DomANT09215";"Gewestbos Ravels";1,05;12;"100 - 110";20,4338857310492;"basismodel"
"3303";"Fijnspar";"DomANT09241";"Grotenhout";1,05;12;"100 - 110";20,1196611202827;"basismodel"
"3304";"Fijnspar";"DomANT09425";"Mastenbos";1,05;12;"100 - 110";19,9574531470825;"basismodel"
"3305";"Fijnspar";"DomANT09741";"s Herenbos";1,05;12;"100 - 110";20,6069276513117;"basismodel"
"3306";"Fijnspar";"DomLIM09470";"Pietersembos";1,05;12;"100 - 110";21,5564045738345;"basismodel"
"3307";"Fijnspar";"DomOVL09051";"Drongengoed";1,05;12;"100 - 110";22,5179891195456;"basismodel"
"3308";"Fijnspar";"DomOVL09188";"Stropersbos";1,05;12;"100 - 110";20,1901356201109;"basismodel"
"3309";"Fijnspar";"DomVBR09146";"Hallerbos";1,05;12;"100 - 110";25,5939384154879;"basismodel"
"3310";"Fijnspar";"DomVBR09235";"Liedekerkebos";1,05;12;"100 - 110";23,567627415735;"basismodel"
"3311";"Fijnspar";"DomVBR09243";"Meerdaalwoud";1,05;12;"100 - 110";23,6721303164489;"basismodel"
"3312";"Fijnspar";"DomVBR09420";"Zoni?nwoud";1,05;12;"100 - 110";27,4167258660521;"basismodel"
"3313";"Fijnspar";"DomWVL09085";"Hulstlobos";1,05;12;"100 - 110";18,969687744737;"basismodel"
"3314";"Fijnspar";"DomANT09111";"De Elsakker";1,15;13;"110 - 120";18,8377738480865;"basismodel"
"3315";"Fijnspar";"DomANT09118";"De Inslag - Eig. ANB";1,15;13;"110 - 120";21,7488075877918;"basismodel"
"3316";"Fijnspar";"DomANT09215";"Gewestbos Ravels";1,15;13;"110 - 120";21,2942385659806;"basismodel"
"3317";"Fijnspar";"DomANT09241";"Grotenhout";1,15;13;"110 - 120";21,0226222280766;"basismodel"
"3318";"Fijnspar";"DomANT09425";"Mastenbos";1,15;13;"110 - 120";20,6442708054032;"basismodel"
"3319";"Fijnspar";"DomANT09741";"s Herenbos";1,15;13;"110 - 120";21,655079033901;"basismodel"
"3320";"Fijnspar";"DomLIM09470";"Pietersembos";1,15;13;"110 - 120";22,2503663885976;"basismodel"
"3321";"Fijnspar";"DomOVL09051";"Drongengoed";1,15;13;"110 - 120";23,5030520032764;"basismodel"
"3322";"Fijnspar";"DomOVL09188";"Stropersbos";1,15;13;"110 - 120";20,8129552735229;"basismodel"
"3323";"Fijnspar";"DomVBR09146";"Hallerbos";1,15;13;"110 - 120";26,5619099156842;"basismodel"
"3324";"Fijnspar";"DomVBR09235";"Liedekerkebos";1,15;13;"110 - 120";24,0813410949442;"basismodel"
"3325";"Fijnspar";"DomVBR09243";"Meerdaalwoud";1,15;13;"110 - 120";24,598582521053;"basismodel"
"3326";"Fijnspar";"DomVBR09420";"Zoni?nwoud";1,15;13;"110 - 120";28,4327030221391;"basismodel"
"3327";"Fijnspar";"DomWVL09085";"Hulstlobos";1,15;13;"110 - 120";19,565742884175;"basismodel"
"3328";"Fijnspar";"DomANT09111";"De Elsakker";1,25;14;"120 - 130";19,2078931111553;"basismodel"
"3329";"Fijnspar";"DomANT09118";"De Inslag - Eig. ANB";1,25;14;"120 - 130";22,3805788855176;"basismodel"
"3330";"Fijnspar";"DomANT09215";"Gewestbos Ravels";1,25;14;"120 - 130";22,0773511640523;"basismodel"
"3331";"Fijnspar";"DomANT09241";"Grotenhout";1,25;14;"120 - 130";21,8388428275467;"basismodel"
"3332";"Fijnspar";"DomANT09425";"Mastenbos";1,25;14;"120 - 130";21,2591108419021;"basismodel"
"3333";"Fijnspar";"DomANT09741";"s Herenbos";1,25;14;"120 - 130";22,6019888455643;"basismodel"
"3334";"Fijnspar";"DomLIM09470";"Pietersembos";1,25;14;"120 - 130";22,8803887936717;"basismodel"
"3335";"Fijnspar";"DomOVL09051";"Drongengoed";1,25;14;"120 - 130";24,4117260260028;"basismodel"
"3336";"Fijnspar";"DomOVL09188";"Stropersbos";1,25;14;"120 - 130";21,3778712746772;"basismodel"
"3337";"Fijnspar";"DomVBR09146";"Hallerbos";1,25;14;"120 - 130";27,4619947627208;"basismodel"
"3338";"Fijnspar";"DomVBR09243";"Meerdaalwoud";1,25;14;"120 - 130";25,48667166476;"basismodel"
"3339";"Fijnspar";"DomVBR09420";"Zoni?nwoud";1,25;14;"120 - 130";29,3895890447496;"basismodel"
"3340";"Fijnspar";"DomWVL09085";"Hulstlobos";1,25;14;"120 - 130";20,1279419388014;"basismodel"
"3341";"Fijnspar";"DomANT09111";"De Elsakker";1,35;15;"130 - 140";19,5294982758924;"basismodel"
"3342";"Fijnspar";"DomANT09118";"De Inslag - Eig. ANB";1,35;15;"130 - 140";22,9330019494463;"basismodel"
